Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-31 00:00:00,Caras Realty,,,, North Higgins,Missoula,MT,59802,,-1204.0,,,,,,Office rent,,,,,,,,,,,GN,,,,2,,,,Missoula office rent for The Montana Plan I-194,N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,The Montana Plan,,,,PO Box 1954,Helena,MT,59624,,-450.0,,,,,,Recurring Monthly Expenses paid on behalf of The Montana Plan,,,,,,,,,,,GN,,,,2,,,,"Rent $150, ZOOM $40 Web 4 sites $260",N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-06 00:00:00,BCPA,,,,316 west Park,Butte,MT,59701,,-1000.0,,,,,,Venue rental,,,,,,,,,,,GN,,,,2,,,,Deposit,N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-09 00:00:00,Executive Services,,,,"301 Evergreen Dr, Suite A",Bozeman,MT,59715,,-222.65,,,,,,Printing,,,,,,,,,,,GN,,,,2,,,,Signature Forms,N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-06 00:00:00,Clear View Solutions,,,,625 Dearborn ,Helena,MT,59601,,-1000.0,,,,,,CONSULTING FEES ,,,,,,,,,,,GN,,,,2,,,,Marketing,N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-30 00:00:00,The Montana Plan,,,,PO Box 1954,Helena,MT,59624,,-40895.0,,,,,,Committee Contribution,,,,,,,,,,,GN,,,,2,,,,Ballot Issue,N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-09 00:00:00,United Airlines,,,,609 Main St,Houston,TX,77002,,-331.89,,,,,,Travel,,,,,,,,,,,GN,,,,2,,,,flight for social media contractor,N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-14 00:00:00,AirBnB,,,,888 Brannan St,San Francisco,CA,94103,,-333.39,,,,,,Travel,,,,,,,,,,,GN,,,,2,,,,House rental for social media contractor,N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-14 00:00:00,Delta Airlines,,,,1030 Delta Boulevard,Atlanta,GA,30354,,-259.2,,,,,,Travel,,,,,,,,,,,GN,,,,2,,,,Flight for Social Media contractor,N,,,,,,,
Transparent Election Initiative,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-31 00:00:00,Amazon,,,,410 Terry Ave N,Seattle,WA,98109,,-415.97,,,,,,Supplies,,,,,,,,,,,GN,,,,2,,,,"Volunteer Supplies - Lanyards, clipboards, pens",N,,,,,,,
